dataset,class,filename,path,width,height,brightness,contrast,blur_score,overexposed_percent,dark_percent,hash,flags
validate,healthy_nails,aug_0_3239.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\healthy_nails\aug_0_3239.jpg,224,224,184.44,52.5,53.41,15.9,0.0,5ba0cd9b9acfcb6de9c710cf0af46f42,OK
validate,healthy_nails,aug_0_3596.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\healthy_nails\aug_0_3596.jpg,224,224,200.5,49.37,104.63,22.4,0.0,59f0ab82721d3c227d3357715a663cdd,OK
validate,healthy_nails,aug_0_361.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\healthy_nails\aug_0_361.jpg,224,224,219.66,54.61,73.65,54.1,0.0,960aa9c7f3ae975cc595f8aca8ab8985,OK
validate,healthy_nails,aug_0_4897.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\healthy_nails\aug_0_4897.jpg,224,224,206.06,50.07,161.53,32.07,0.0,802d0aabd59b09ecaf891fd7ccc88072,OK
validate,healthy_nails,aug_0_4920.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\healthy_nails\aug_0_4920.jpg,224,224,218.2,50.75,96.07,51.02,0.0,98d38bf50a1fea1c0da8b58078a23aa0,OK
validate,healthy_nails,aug_0_4954.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\healthy_nails\aug_0_4954.jpg,224,224,204.02,62.94,63.4,40.05,0.0,46dbf654260813ea81eb784d57015bf3,OK
validate,healthy_nails,aug_0_5180.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\healthy_nails\aug_0_5180.jpg,224,224,144.04,47.44,367.86,2.62,0.0,cdf5ee49654a9b2b04e5d7214c7242a5,OK
validate,healthy_nails,aug_0_5314.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\healthy_nails\aug_0_5314.jpg,224,224,230.04,31.76,75.37,49.14,0.0,e2a7f4c2498b86ec8f00f0bf2cc768d3,VERY_BRIGHT
validate,healthy_nails,aug_0_5663.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\healthy_nails\aug_0_5663.jpg,224,224,142.16,70.94,62.97,8.51,0.0,cf895bba1b241011b7940b18e06394df,OK
validate,healthy_nails,aug_0_5991.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\healthy_nails\aug_0_5991.jpg,224,224,207.57,49.35,185.37,32.77,0.0,0edda6790e50b5cb2e2ccf204eb2aa98,OK
validate,healthy_nails,aug_0_6680.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\healthy_nails\aug_0_6680.jpg,224,224,175.43,56.66,164.01,7.05,0.0,ec7473b97af46076da604fd68a5487bf,OK
validate,healthy_nails,aug_0_8306.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\healthy_nails\aug_0_8306.jpg,224,224,185.38,65.34,401.33,24.35,0.92,58488a5746eb6aa11cf224ce8111c20e,OK
validate,healthy_nails,aug_0_8827.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\healthy_nails\aug_0_8827.jpg,224,224,228.24,39.82,68.68,59.93,0.0,d47e932c2598e11668c854a431272eeb,VERY_BRIGHT
validate,healthy_nails,aug_0_89.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\healthy_nails\aug_0_89.jpg,224,224,184.92,57.23,78.67,20.8,0.59,a9204a5d08eceafbba408718f26a9ece,OK
validate,healthy_nails,aug_0_9188.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\healthy_nails\aug_0_9188.jpg,224,224,241.88,35.01,161.71,83.59,0.0,8f97e491253bbbd1b760e43bb626632a,VERY_BRIGHT|OVEREXPOSED
validate,healthy_nails,aug_0_9466.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\healthy_nails\aug_0_9466.jpg,224,224,159.3,51.13,397.44,7.27,0.0,49dd2d6214aff1a813474124d2ef23b5,OK
validate,healthy_nails,aug_0_9746.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\healthy_nails\aug_0_9746.jpg,224,224,228.35,39.46,50.35,59.76,0.0,7d19f77cffd09f11774f202858fb3892,VERY_BRIGHT
validate,iron_deficiency,000003.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\iron_deficiency\000003.jpg,224,224,232.95,36.22,57.38,66.7,0.0,00fd0b0e959aa45afdb0088de2ca3384,VERY_BRIGHT|OVEREXPOSED
validate,iron_deficiency,000011.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\iron_deficiency\000011.jpg,224,224,166.98,75.2,128.66,20.56,0.09,d851366ea5e505209542244cf0865b62,OK
validate,iron_deficiency,000013.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\iron_deficiency\000013.jpg,224,224,181.26,76.24,183.35,40.42,0.0,5d8e3266c52e0149ef5bcde8bde3668e,OK
validate,iron_deficiency,aug_0_1213.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\iron_deficiency\aug_0_1213.jpg,224,224,190.31,71.63,148.31,35.88,0.08,feafd61c85c598ef5b52438dd4846d9b,OK
validate,iron_deficiency,aug_0_1263.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\iron_deficiency\aug_0_1263.jpg,224,224,186.55,58.8,179.09,19.9,0.0,56456e603263e885317b804d6c134ae0,OK
validate,iron_deficiency,aug_0_1355.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\iron_deficiency\aug_0_1355.jpg,224,224,237.2,35.35,50.51,74.85,0.0,c10aa25ae3c871fec0de2617861e3864,VERY_BRIGHT|OVEREXPOSED
validate,iron_deficiency,aug_0_2089.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\iron_deficiency\aug_0_2089.jpg,224,224,174.22,86.78,155.72,40.79,5.39,a5b9d028556b6bab1251f95b510c3a52,OK
validate,iron_deficiency,aug_0_2766.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\iron_deficiency\aug_0_2766.jpg,224,224,202.72,68.09,196.16,47.55,0.03,e1eca8daf04fac7be0f4428c6ee83444,OK
validate,iron_deficiency,aug_0_2892.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\iron_deficiency\aug_0_2892.jpg,224,224,99.91,61.77,90.22,0.5,1.12,ec940fc0b3292db220b5efbf085ab57a,OK
validate,iron_deficiency,aug_0_4029.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\iron_deficiency\aug_0_4029.jpg,224,224,119.96,85.76,45.8,2.24,29.29,159721eb28d5189a8ab3131b7a2b58ba,BLURRY
validate,iron_deficiency,aug_0_4764.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\iron_deficiency\aug_0_4764.jpg,224,224,181.73,55.45,93.3,13.23,0.0,a11614c953afd58875e38d887bd48ced,OK
validate,iron_deficiency,aug_0_5100.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\iron_deficiency\aug_0_5100.jpg,224,224,160.82,99.8,852.86,38.75,20.97,0b227101b3cf638ee3af484aecfb2907,OK
validate,iron_deficiency,aug_0_5117.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\iron_deficiency\aug_0_5117.jpg,224,224,168.41,71.82,289.32,13.2,0.38,3c0b629fdfaad1f5a2a7357eed5e8e0d,OK
validate,iron_deficiency,aug_0_5619.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\iron_deficiency\aug_0_5619.jpg,224,224,149.73,88.68,153.53,18.19,12.25,5393cacd41225af9516d057081db9240,OK
validate,iron_deficiency,aug_0_5734.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\iron_deficiency\aug_0_5734.jpg,224,224,123.44,91.0,36.64,4.98,29.75,68582a39c2253b7ba23f5b2bdfdc221b,BLURRY
validate,iron_deficiency,aug_0_6191.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\iron_deficiency\aug_0_6191.jpg,224,224,107.69,61.48,95.16,0.65,1.41,c4af78b3b84a33edc656aacfcc137c80,OK
validate,iron_deficiency,aug_0_669.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\iron_deficiency\aug_0_669.jpg,224,224,195.87,61.57,109.74,29.01,0.06,0dc58d37cf2b0a44af47ca74ad468702,OK
validate,iron_deficiency,aug_0_6868.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\iron_deficiency\aug_0_6868.jpg,224,224,174.53,60.42,122.15,8.3,0.34,10cb7e748d311df660301d446a536b9e,OK
validate,iron_deficiency,aug_0_7162.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\iron_deficiency\aug_0_7162.jpg,224,224,163.56,71.63,106.62,16.76,0.2,51a3b00b0d4a4c22dd10ab1a1a048ead,OK
validate,iron_deficiency,aug_0_8889.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\iron_deficiency\aug_0_8889.jpg,224,224,152.87,65.15,445.56,7.25,0.0,375b340edfa2b34b7ea47735bcae9239,OK
validate,iron_deficiency,aug_0_9732.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\iron_deficiency\aug_0_9732.jpg,224,224,152.9,52.21,295.73,4.0,0.87,f372e2a645f2fa71267536f3a4e72e31,OK
validate,iron_deficiency,aug_0_9829.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\iron_deficiency\aug_0_9829.jpg,224,224,195.92,48.22,52.39,21.31,0.0,273ea20458d5e135ba8dd85a560815d1,OK
validate,iron_deficiency,aug_0_9901.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\iron_deficiency\aug_0_9901.jpg,224,224,135.24,49.28,480.68,1.23,1.24,8594d09af2eb0be8391d6ec82f2734a0,OK
validate,iron_deficiency,aug_0_9922.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\iron_deficiency\aug_0_9922.jpg,224,224,157.25,68.93,71.28,10.34,2.81,4610acb40f572d76999725928239d605,OK
validate,vitamin_b12_deficiency,000015.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\000015.jpg,224,224,216.49,38.9,98.62,29.22,0.0,18d67a22615d0d1c10d475209726bea8,OK
validate,vitamin_b12_deficiency,000018.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\000018.jpg,224,224,177.05,63.45,121.04,25.68,0.0,2d7bead590ae52cf1f0033714b6253b7,OK
validate,vitamin_b12_deficiency,000032.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\000032.jpg,224,224,157.42,53.21,640.56,8.2,0.0,fdb3beda1bfbea4645c22306b48a4793,OK
validate,vitamin_b12_deficiency,000038.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\000038.jpg,224,224,210.63,51.89,106.77,20.25,0.09,a210cb1c368f207542cc2ff8f7e88d19,OK
validate,vitamin_b12_deficiency,000039.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\000039.jpg,224,224,228.6,39.5,39.48,55.49,0.0,304bdeca14c9560bfcac0ba4ab518335,BLURRY|VERY_BRIGHT
validate,vitamin_b12_deficiency,000042.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\000042.jpg,224,224,178.53,56.25,88.15,9.27,0.0,2ad1415a253e946623214aad592b4dbc,OK
validate,vitamin_b12_deficiency,aug_0_1216.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\aug_0_1216.jpg,224,224,152.85,53.61,392.46,6.91,0.19,03a245f5262980840a6ce92d41e09a33,OK
validate,vitamin_b12_deficiency,aug_0_1428.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\aug_0_1428.jpg,224,224,161.66,72.29,159.76,17.59,0.45,4107cefbbfb1814fb99864f12f8e50f1,OK
validate,vitamin_b12_deficiency,aug_0_2278.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\aug_0_2278.jpg,224,224,217.58,54.09,82.2,50.85,0.03,488ec57ecefc3be593446cfeb16bf04d,OK
validate,vitamin_b12_deficiency,aug_0_2300.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\aug_0_2300.jpg,224,224,186.98,66.2,140.53,36.65,0.0,5fd139e278da6d93b21440584aeee280,OK
validate,vitamin_b12_deficiency,aug_0_2884.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\aug_0_2884.jpg,224,224,151.28,73.02,103.61,9.8,2.0,e8cb6bbe326f6eb4a984d22940938b89,OK
validate,vitamin_b12_deficiency,aug_0_2941.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\aug_0_2941.jpg,224,224,158.1,76.81,243.31,26.92,1.62,0adf5cdcd077e88f84161e162d1fb88d,OK
validate,vitamin_b12_deficiency,aug_0_3015.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\aug_0_3015.jpg,224,224,159.31,64.73,279.62,17.5,0.01,c27650119559152969ea28d145d18c68,OK
validate,vitamin_b12_deficiency,aug_0_3750.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\aug_0_3750.jpg,224,224,192.32,57.96,99.58,22.93,0.29,eceb64a24f3babf083355109be63f77d,OK
validate,vitamin_b12_deficiency,aug_0_4596.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\aug_0_4596.jpg,224,224,156.45,63.77,237.78,15.44,0.01,8ed755668f418fc83a109408f20217ed,OK
validate,vitamin_b12_deficiency,aug_0_5759.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\aug_0_5759.jpg,224,224,184.02,56.58,63.7,24.01,0.0,a713fad2fd63cd59edda95da7c5e0a24,OK
validate,vitamin_b12_deficiency,aug_0_5879.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\aug_0_5879.jpg,224,224,174.65,57.22,78.94,5.55,0.0,d6d66764db55dbcc98d00580d8b9adc6,OK
validate,vitamin_b12_deficiency,aug_0_6659.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\aug_0_6659.jpg,224,224,238.91,41.33,38.94,81.59,0.02,da6b13872f80212a2c885dd077199855,BLURRY|VERY_BRIGHT|OVEREXPOSED
validate,vitamin_b12_deficiency,aug_0_71.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\aug_0_71.jpg,224,224,223.25,55.62,106.04,66.65,0.48,509752d7b3ca5ec6d8f40af53b03531a,VERY_BRIGHT|OVEREXPOSED
validate,vitamin_b12_deficiency,aug_0_7401.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\aug_0_7401.jpg,224,224,174.31,63.37,139.19,13.65,0.33,0f86815063f968a7e4184d0479b60a2d,OK
validate,vitamin_b12_deficiency,aug_0_7455.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\aug_0_7455.jpg,224,224,147.0,55.46,503.02,6.77,0.18,2cead973f1eea4ef14ffe5cb6d839788,OK
validate,vitamin_b12_deficiency,aug_0_8282.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\aug_0_8282.jpg,224,224,238.13,34.65,68.73,75.53,0.0,6cf2ae7e0908cf1cfe75ba3cd87f4036,VERY_BRIGHT|OVEREXPOSED
validate,vitamin_b12_deficiency,aug_0_8287.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\aug_0_8287.jpg,224,224,164.7,57.9,30.79,15.84,0.0,335909da9dbb76558b420ebe48c0a889,BLURRY
validate,vitamin_b12_deficiency,aug_0_8811.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\aug_0_8811.jpg,224,224,136.88,51.65,351.37,1.41,1.52,e5e98d41b26d69758beb9489a8edcf40,OK
validate,vitamin_b12_deficiency,aug_0_9128.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\aug_0_9128.jpg,224,224,194.39,59.81,107.23,26.39,0.37,72c1f0450b0d1a0e2805289a2eff834f,OK
validate,vitamin_b12_deficiency,aug_0_9139.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\aug_0_9139.jpg,224,224,168.7,56.22,68.41,13.49,0.0,b338a122cb1edd9b3a9ad937fe905791,OK
validate,vitamin_b12_deficiency,aug_0_9307.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\aug_0_9307.jpg,224,224,168.3,57.08,56.05,12.51,0.0,4b579dda71fcd5e8276606f6b14f4d4f,OK
validate,vitamin_b12_deficiency,aug_0_9345.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\aug_0_9345.jpg,224,224,210.18,45.32,73.59,29.72,0.0,3825987350ba9320816c99792f31b05c,OK
validate,vitamin_b12_deficiency,aug_0_9650.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_b12_deficiency\aug_0_9650.jpg,224,224,131.69,74.2,96.66,9.38,1.17,d65ad03be9ab9229649562e3352860d4,OK
validate,vitamin_d_deficiency,000002.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\000002.jpg,224,224,229.51,37.91,63.48,60.65,0.0,6372a84ebc46f150e4485bb28a243c9f,VERY_BRIGHT|OVEREXPOSED
validate,vitamin_d_deficiency,000016.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\000016.jpg,224,224,162.82,71.44,260.06,26.54,0.36,7a17dfd816e4fed86f668513ad77f80f,OK
validate,vitamin_d_deficiency,000027.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\000027.jpg,224,224,175.68,58.05,893.38,13.44,0.03,36623f05f2e589adec3643b631e182db,OK
validate,vitamin_d_deficiency,000040.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\000040.jpg,224,224,124.47,62.32,125.63,6.35,0.0,0963004ef82c6c33daeefc43669398ad,OK
validate,vitamin_d_deficiency,000045.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\000045.jpg,224,224,171.15,60.99,49.09,2.75,0.0,2658f1a89ecf8d72d803950d6e6b147e,BLURRY
validate,vitamin_d_deficiency,aug_0_100.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\aug_0_100.jpg,224,224,199.28,64.0,49.03,42.24,0.0,a1888481707d083dfd429909dc1ad3cb,BLURRY
validate,vitamin_d_deficiency,aug_0_1714.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\aug_0_1714.jpg,224,224,149.12,66.66,128.38,17.29,0.29,abf4c769df0f66f089546f0f4aa62f09,OK
validate,vitamin_d_deficiency,aug_0_1867.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\aug_0_1867.jpg,224,224,179.95,46.51,107.1,4.89,0.0,1d31892cb543f6730573e362d2797ba1,OK
validate,vitamin_d_deficiency,aug_0_2332.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\aug_0_2332.jpg,224,224,113.52,67.11,117.88,6.33,6.59,2ee2406150afcaf9d749fd60e3fb7b25,OK
validate,vitamin_d_deficiency,aug_0_2762.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\aug_0_2762.jpg,224,224,144.21,80.69,237.34,15.9,6.47,22a43755f352337937198769b862053c,OK
validate,vitamin_d_deficiency,aug_0_408.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\aug_0_408.jpg,224,224,219.69,52.11,68.31,53.14,0.0,b60fa0a2b5b1cd523bd1dd570ecd71cb,OK
validate,vitamin_d_deficiency,aug_0_4545.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\aug_0_4545.jpg,224,224,218.51,55.1,77.27,56.59,0.01,7fb3e434e4fb7defc9c7c72bc74a0fcb,OK
validate,vitamin_d_deficiency,aug_0_4759.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\aug_0_4759.jpg,224,224,127.91,83.7,70.57,2.85,16.75,7888814158aaf6fd5021f9c6fc558478,OK
validate,vitamin_d_deficiency,aug_0_4888.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\aug_0_4888.jpg,224,224,147.89,73.32,157.55,19.54,2.09,3210c2843f5ea8a4838cdf621c83fa6a,OK
validate,vitamin_d_deficiency,aug_0_5053.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\aug_0_5053.jpg,224,224,169.41,46.06,108.97,1.32,0.01,91824d3bd6784f682e1531326949b0a7,OK
validate,vitamin_d_deficiency,aug_0_5608.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\aug_0_5608.jpg,224,224,172.98,62.58,184.32,22.97,0.0,8dd5d7cad822b0ed1413f92edc047089,OK
validate,vitamin_d_deficiency,aug_0_5665.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\aug_0_5665.jpg,224,224,162.21,47.5,138.24,3.28,0.0,6670b6cc3d29e25d93152e1730e746e4,OK
validate,vitamin_d_deficiency,aug_0_5928.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\aug_0_5928.jpg,224,224,169.1,49.59,99.46,0.03,0.21,06a382b3c6791195e321f59bf2fd1476,OK
validate,vitamin_d_deficiency,aug_0_6329.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\aug_0_6329.jpg,224,224,217.18,52.1,102.7,44.24,0.0,88d07db3ee49c3c19fa0ca59f41aa5b8,OK
validate,vitamin_d_deficiency,aug_0_6460.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\aug_0_6460.jpg,224,224,159.49,78.9,217.89,22.44,3.55,e7ff77814dbed6d4c6806a5b45eed522,OK
validate,vitamin_d_deficiency,aug_0_672.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\aug_0_672.jpg,224,224,148.4,71.04,62.96,18.64,0.02,985c0e22f970e7452fd1b996baa5efcc,OK
validate,vitamin_d_deficiency,aug_0_6734.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\aug_0_6734.jpg,224,224,115.01,56.24,12.8,4.04,0.0,a8b4a32239a7d23dbb8cea8acc02b746,BLURRY
validate,vitamin_d_deficiency,aug_0_6973.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\aug_0_6973.jpg,224,224,239.33,38.15,67.43,81.34,0.0,87fc67bd3dd7655575d5aabf5fe1246f,VERY_BRIGHT|OVEREXPOSED
validate,vitamin_d_deficiency,aug_0_7127.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\aug_0_7127.jpg,224,224,232.51,34.78,47.03,61.47,0.0,bffee4b4178b2699b89fbce2e524b95a,BLURRY|VERY_BRIGHT|OVEREXPOSED
validate,vitamin_d_deficiency,aug_0_722.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\aug_0_722.jpg,224,224,163.87,57.53,175.57,9.1,0.1,592b9f8428ce9ff63f68df4558c33689,OK
validate,vitamin_d_deficiency,aug_0_7506.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\aug_0_7506.jpg,224,224,180.39,61.71,225.04,22.46,0.05,070c4818cbc12edc38eb57999eeb0927,OK
validate,vitamin_d_deficiency,aug_0_832.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\aug_0_832.jpg,224,224,192.98,46.07,131.81,2.81,0.02,095f3754d31e7f2f45340ac8efd0ad4c,OK
validate,vitamin_d_deficiency,aug_0_8403.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\aug_0_8403.jpg,224,224,216.38,55.39,68.93,52.58,0.0,f6ac0afb0f88427818dd4c78a5fd2b6e,OK
validate,vitamin_d_deficiency,aug_0_8915.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\aug_0_8915.jpg,224,224,226.89,49.37,79.87,63.5,0.0,fc7b65c4ea763c92ae2d3bc07e7f5e0b,VERY_BRIGHT|OVEREXPOSED
validate,vitamin_d_deficiency,aug_0_9050.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\validate\vitamin_d_deficiency\aug_0_9050.jpg,224,224,199.84,61.84,128.93,39.47,0.06,5af60a8a4667c61c9f11e80c084cc530,OK
test,healthy_nails,000012.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\healthy_nails\000012.jpg,224,224,197.42,52.93,179.33,17.05,0.0,4bb4e16d8298e90512952a7554043d8d,OK
test,healthy_nails,000013.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\healthy_nails\000013.jpg,224,224,184.96,53.78,88.5,8.8,0.0,709278fb05b8c1981eb3bea6b44c16a2,OK
